Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8136089,2018-10-30 17:20:16,2018-10-30 17:18:16,163251,81625500,163251,500,50,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/136/SRR8136089.sralite.1,SRX4957075,D20140414,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996897,SAMN05204274,simple,1592332,sludge metagenome,D20140414,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,D49EE1D275AA14A5E46EF96F8191FB3C,3AA5D93C51051448407988616A1AEE85
SRR8136090,2018-10-30 17:35:11,2018-10-30 17:26:17,148137,74068500,148137,500,46,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136090/SRR8136090.sralite.1,SRX4957076,D20140416,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996898,SAMN05204275,simple,1592332,sludge metagenome,D20140416,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,289A4064D25410378AAA4F0E509A2AEB,F33652826FD22068B41E66EB25E605E7
SRR8136091,2018-10-30 17:37:13,2018-10-30 17:29:04,148540,74270000,148540,500,47,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136091/SRR8136091.sralite.1,SRX4957077,D20140417,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996899,SAMN05204276,simple,1592332,sludge metagenome,D20140417,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,6A8933F782F39FB5F3A693A77FF3C30A,4CFBF5C997C2AEEA284B520E5E050A83
SRR8136092,2018-10-30 17:27:12,2018-10-30 17:24:42,78530,39265000,78530,500,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136092/SRR8136092.sralite.1,SRX4957078,D20140422,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996900,SAMN05204277,simple,1592332,sludge metagenome,D20140422,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A63E7FFF32C9BBFCC411116415519140,2790795255E63597D019D8C7A164CE65
SRR8136093,2018-10-30 17:19:12,2018-10-30 17:17:40,75835,37917500,75835,500,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136093/SRR8136093.sralite.1,SRX4957079,D20140423,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996919,SAMN05204278,simple,1592332,sludge metagenome,D20140423,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,0347B1996DA7024D071B73B51F3EEBCA,E86FE0C120413AB22F143079BE7B0728
SRR8136094,2018-10-30 17:27:12,2018-10-30 17:24:33,83774,41887000,83774,500,26,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136094/SRR8136094.sralite.1,SRX4957080,D20140424,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996901,SAMN05204279,simple,1592332,sludge metagenome,D20140424,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,CD82DE24F9B7561D76F6424DC18C067A,EA3EACB5C6CBFE48E05E0DE8FAA24587
SRR8136095,2018-10-30 18:02:11,2018-10-30 17:32:47,112148,56074000,112148,500,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136095/SRR8136095.sralite.1,SRX4957081,D20140425,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996902,SAMN05204280,simple,1592332,sludge metagenome,D20140425,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,47CCDF3838D3C80608154DAFD4F0521E,2F9D6C5EEF614061FFAEBCF3BB3922BE
SRR8136096,2018-10-30 18:02:11,2018-10-30 17:42:26,103898,51949000,103898,500,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136096/SRR8136096.sralite.1,SRX4957082,D20140428,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996903,SAMN05204281,simple,1592332,sludge metagenome,D20140428,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,B9E2B47C10E044BAEF66828913BA51C7,A018A0BF8CEC7982D0D89E7D5C78E094
SRR8136097,2018-10-30 17:19:12,2018-10-30 17:16:17,57530,28765000,57530,500,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136097/SRR8136097.sralite.1,SRX4957083,D20140429,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996904,SAMN05204282,simple,1592332,sludge metagenome,D20140429,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C4EFDEB9F66A70F4C39C05BD91D77A4E,34B32AED012E5C131B80659C067B56FE
SRR8136098,2018-10-30 17:27:12,2018-10-30 17:24:27,110880,55440000,110880,500,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136098/SRR8136098.sralite.1,SRX4957084,D20140430,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996905,SAMN05204283,simple,1592332,sludge metagenome,D20140430,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,18C981E8951ED8D54580A9B1378AD09B,3FA2A7136C374843CD6251A9EAF6BAB3
SRR8136099,2018-10-30 17:25:14,2018-10-30 17:23:29,108371,54185500,108371,500,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136099/SRR8136099.sralite.1,SRX4957085,D20140502,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996906,SAMN05204284,simple,1592332,sludge metagenome,D20140502,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,591757A5748610C8808968BC99007465,0788FFD3FDA9E8E583836C3545D7B26C
SRR8136100,2018-10-30 18:02:11,2018-10-30 17:29:46,102505,51252500,102505,500,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136100/SRR8136100.sralite.1,SRX4957086,D20140505,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996907,SAMN05204285,simple,1592332,sludge metagenome,D20140505,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,91F6FA99EE1A0B48A3B404678D603C70,7415B9C5E3815FC1E5A90E10D4F0C0B8
SRR8136101,2018-10-30 17:19:12,2018-10-30 17:17:36,106984,53492000,106984,500,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136101/SRR8136101.sralite.1,SRX4957087,D20140507,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996908,SAMN05204286,simple,1592332,sludge metagenome,D20140507,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,CB218B8331A862943A2A1738F14B7795,BBA4AE3D7F0D85F7178B5D15712A6316
SRR8136102,2018-10-30 17:19:12,2018-10-30 17:17:06,84438,42219000,84438,500,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136102/SRR8136102.sralite.1,SRX4957088,D20140508,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996909,SAMN05204287,simple,1592332,sludge metagenome,D20140508,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,CA1435967D203097BB67E456796C610B,96F01EBA8FB9859910CEEA00F8CED779
SRR8136103,2018-10-30 17:27:12,2018-10-30 17:25:00,78308,39154000,78308,500,23,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136103/SRR8136103.sralite.1,SRX4957089,D20140512,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996910,SAMN05204288,simple,1592332,sludge metagenome,D20140512,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,938F3F8774C8447AFE2F75B6BE291420,1A5432DC4A8C9C366AAC559951A690C7
SRR8136104,2018-10-30 18:02:11,2018-10-30 17:39:26,97632,48816000,97632,500,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136104/SRR8136104.sralite.1,SRX4957090,D20140513,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996911,SAMN05204289,simple,1592332,sludge metagenome,D20140513,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C75F204E189ED39D6922AF8D938AAAA8,7085C48DB91B927FB766AC676FFCCCDF
SRR8136105,2018-10-30 17:19:12,2018-10-30 17:18:04,97685,48842500,97685,500,30,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136105/SRR8136105.sralite.1,SRX4957091,D20140514,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996912,SAMN05204290,simple,1592332,sludge metagenome,D20140514,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A339F8096D836CE9A82CFB9C284431DC,353F9B5660C7376E0ED30FC70DABADE4
SRR8136106,2018-10-30 18:02:11,2018-10-30 17:42:02,81591,40795500,81591,500,25,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136106/SRR8136106.sralite.1,SRX4957092,D20140515,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996913,SAMN05204291,simple,1592332,sludge metagenome,D20140515,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,E0739D15065FE310CB269B80FB4B6C34,3A9BFA43CE7759B32962C1606FC46E9E
SRR8136107,2018-10-30 17:27:12,2018-10-30 17:24:15,68221,34110500,68221,500,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136107/SRR8136107.sralite.1,SRX4957093,D20140516,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996914,SAMN05204292,simple,1592332,sludge metagenome,D20140516,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,9C781D48135D7DD99581DFC1B148988D,E4FECA6CC47DEE56A1A311527D7F5D59
SRR8136108,2018-10-30 17:19:12,2018-10-30 17:16:26,122964,61482000,122964,500,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136108/SRR8136108.sralite.1,SRX4957094,D20140520,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996915,SAMN05204293,simple,1592332,sludge metagenome,D20140520,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,AA072E9581EF3E8C9A04F191230DD1C8,44ECB653EB13D3FA7F80EAE86DE1D029
SRR8136109,2018-10-30 17:34:15,2018-10-30 17:24:06,126121,63060500,126121,500,38,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136109/SRR8136109.sralite.1,SRX4957095,D20140521,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996916,SAMN05204294,simple,1592332,sludge metagenome,D20140521,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,7196F524CECCEEC1A87F5BD230566A14,1199A9E352418305BB746D0022042892
SRR8136110,2018-10-30 17:24:11,2018-10-30 17:21:11,118609,59304500,118609,500,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136110/SRR8136110.sralite.1,SRX4957096,D20140522,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996917,SAMN05204295,simple,1592332,sludge metagenome,D20140522,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,83A68A46C0D0B4FEE586F4520DCEB803,CF0D6463FED40CB1065F1760226F0796
SRR8136111,2018-10-30 18:02:11,2018-10-30 17:51:28,98821,49410500,98821,500,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136111/SRR8136111.sralite.1,SRX4957097,D20140523,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996918,SAMN05204296,simple,1592332,sludge metagenome,D20140523,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,D1711798BB1A932B70D00A40742E6EA4,8DDF46326B9576E1C8026765E15C1214
SRR8136112,2018-10-30 18:02:11,2018-10-30 17:42:24,90797,45398500,90797,500,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136112/SRR8136112.sralite.1,SRX4957098,D20140526,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996932,SAMN05204297,simple,1592332,sludge metagenome,D20140526,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C54E8C9DA1349ECD467FC8B60CFEC00C,9575C5E7CD27CC8964639CDCF121A635
SRR8136113,2018-10-30 18:02:11,2018-10-30 17:31:59,102394,51197000,102394,500,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136113/SRR8136113.sralite.1,SRX4957099,D20140527,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996920,SAMN05204298,simple,1592332,sludge metagenome,D20140527,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,FF573612AF1DE42A35087E995286E4E8,80F887FD7DEFA0A9948752E057D80116
SRR8136114,2018-10-30 17:32:17,2018-10-30 17:28:08,111359,55679500,111359,500,34,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136114/SRR8136114.sralite.1,SRX4957100,D20140528,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996921,SAMN05204299,simple,1592332,sludge metagenome,D20140528,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,EFF16A043BEFFE05A7EA5F55826853D3,CF551718FA2C9C03A80E7972FE016291
SRR8136115,2018-10-30 18:02:11,2018-10-30 17:47:12,131816,65908000,131816,500,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136115/SRR8136115.sralite.1,SRX4957101,D20140529,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996922,SAMN05204300,simple,1592332,sludge metagenome,D20140529,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,1C48441DE4EF34245C0B807E04727AC2,A9C60B05F2E413B5E3A556520C591E17
SRR8136116,2018-10-30 18:02:11,2018-10-30 17:44:14,117248,58624000,117248,500,36,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136116/SRR8136116.sralite.1,SRX4957102,D20140530,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996923,SAMN05204301,simple,1592332,sludge metagenome,D20140530,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C09C15CA620BE7020BDD1D6DC0BC192A,63B415A3DA66EB857806CBB924F09F85
SRR8136117,2018-10-30 18:02:11,2018-10-30 17:41:08,89762,44881000,89762,500,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136117/SRR8136117.sralite.1,SRX4957103,D20140603,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996924,SAMN05204302,simple,1592332,sludge metagenome,D20140603,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C161B4E602343260E711DEC980CC443F,392BC9B4FF7C9572BF3A99BC26713FCD
SRR8136118,2018-10-30 17:32:17,2018-10-30 17:25:04,143209,71604500,143209,500,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136118/SRR8136118.sralite.1,SRX4957104,D20140604,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996925,SAMN05204303,simple,1592332,sludge metagenome,D20140604,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,21F79F529112C555E66D041A0F853015,963181E491F9614A5CB060FCA39E23F2
SRR8136119,2018-10-30 17:35:11,2018-10-30 17:24:56,133729,66864500,133729,500,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136119/SRR8136119.sralite.1,SRX4957105,D20140605,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996926,SAMN05204304,simple,1592332,sludge metagenome,D20140605,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,CEB170F947FD77EE9034CFDCF191799B,74928576E484F047C9EAA192CB776643
SRR8136120,2018-10-30 18:02:11,2018-10-30 17:30:18,42443,21221500,42443,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136120/SRR8136120.sralite.1,SRX4957106,D20140606,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996927,SAMN05204305,simple,1592332,sludge metagenome,D20140606,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,B882543575308A2EEB84B566FF21EF18,C429B33432F01BB9024DB596D853364F
SRR8136121,2018-10-30 18:02:11,2018-10-30 17:45:03,28011,14005500,28011,500,8,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136121/SRR8136121.sralite.1,SRX4957107,D20140609,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996928,SAMN05204306,simple,1592332,sludge metagenome,D20140609,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,8333A158548A4012C3EB8BD3855798D4,EA0D3F28FA36FCFA3B3D93735753389E
SRR8136122,2018-10-30 18:06:11,2018-10-30 17:57:31,52649,26324500,52649,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136122/SRR8136122.sralite.1,SRX4957108,D20140610,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996929,SAMN05204307,simple,1592332,sludge metagenome,D20140610,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,AC66581E8BD2F273C79CC8879015117C,3589F428B35566D6CA772E2313881BB6
SRR8136123,2018-10-30 18:02:11,2018-10-30 17:34:01,42378,21189000,42378,500,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136123/SRR8136123.sralite.1,SRX4957109,D20140611,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996930,SAMN05204308,simple,1592332,sludge metagenome,D20140611,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,76AD73755EFA57325C75B506B67789ED,58390F8D4F00D20C9B4B5FE007D371CD
SRR8136124,2018-10-30 18:02:11,2018-10-30 17:33:08,38176,19088000,38176,500,11,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136124/SRR8136124.sralite.1,SRX4957110,D20140612,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996931,SAMN05204309,simple,1592332,sludge metagenome,D20140612,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,A9D8DE853685C4EC64675E6B7ADDBB51,E33C1650F64446FB609569AB56266B69
SRR8136125,2018-10-30 18:02:11,2018-10-30 17:36:26,29838,14919000,29838,500,9,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136125/SRR8136125.sralite.1,SRX4957111,D20140613,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996934,SAMN05204310,simple,1592332,sludge metagenome,D20140613,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,5D07C47E7B2E604C9EA7931730ECBCBA,EA7D882A57797B39B3A1CF7F2E8B6562
SRR8136126,2018-10-30 17:31:14,2018-10-30 17:25:18,48903,24451500,48903,500,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136126/SRR8136126.sralite.1,SRX4957112,D20140616,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996933,SAMN05204311,simple,1592332,sludge metagenome,D20140616,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,0FEA6DC14C66B85C4F79C03C2CFEAC98,A1DDDB2AF260F40550DDCD98D2579AC0
SRR8136127,2018-10-30 18:02:11,2018-10-30 17:48:39,55854,27927000,55854,500,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136127/SRR8136127.sralite.1,SRX4957113,D20140617,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996935,SAMN05204312,simple,1592332,sludge metagenome,D20140617,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,D3629243FC01E31010AB23C59E16BAF1,8F27B2EA36CE09F5021CE4F6E96FA93F
SRR8136128,2018-10-30 18:02:11,2018-10-30 17:50:45,54938,27469000,54938,500,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136128/SRR8136128.sralite.1,SRX4957114,D20140618,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996936,SAMN05204313,simple,1592332,sludge metagenome,D20140618,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,C38CB42D201001A0E8D24040CB7EC45C,848CE73174CA0D1FB203AEAD31F90C40
SRR8136129,2018-10-30 18:02:11,2018-10-30 17:30:40,52772,26386000,52772,500,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136129/SRR8136129.sralite.1,SRX4957115,D20140619,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996938,SAMN05204314,simple,1592332,sludge metagenome,D20140619,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,BEC1FEB1610C9B1E8AEC8ADD7230CEAB,13B500179CA5DF169E4C0C596CC5B26B
SRR8136130,2018-10-30 18:02:11,2018-10-30 17:49:55,56539,28269500,56539,500,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136130/SRR8136130.sralite.1,SRX4957116,D20140620,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996937,SAMN05204315,simple,1592332,sludge metagenome,D20140620,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,75B9C7F7B2E10C0C0AA65FD6DB18A5CA,F147DF1236DCD3332A3FA08C01F0D1BA
SRR8136131,2018-10-30 18:02:11,2018-10-30 17:40:42,57324,28662000,57324,500,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR008/136/SRR8136131/SRR8136131.sralite.1,SRX4957117,D20140623,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina MiSeq,SRP076346,PRJNA324303,,324303,SRS3996939,SAMN05204316,simple,1592332,sludge metagenome,D20140623,,,,,,,no,,,,,THE UNIVERSITY OF HONG KONG,SRA432728,,public,18A93A00CA842DF8FF9665CC01F1400D,A7A8C07E44247589AE5BCA1541A51FDE
